id,adaptibility,danceability,duration,energy,explicit,happening,instrumentalness,loudness,mode,naturality,positiveness,release_date,reputation,speechiness,tempo,time_signature,total_tracks
spbzv9Ky6V128hBx,7,42.0,271417.0,86.6,False,0.107,0.000318,-5.130000000000001,5,0.242,0.843,2023-07-21,77,0.151,198.066,3,1
3YnooWmz7Sm8CpUJ,7,81.8,397053.0,72.6,False,0.0573,0.00141,-6.154,5,0.00333,0.758,2022-11-13,35,0.0404,123.026,4,1
jF1KSkiAbOtV9sGp,0,63.3,,62.5,False,0.204,0.000418,-16.902,6,0.492,0.841,2005-02-08,54,0.0436,103.355,4,11
OeXbax6mXzorg6uc,4,51.9,475605.0,45.8,False,0.162,0.0,,5,0.0555,0.329,1974-01-01,51,0.0583,131.699,4,13
1vSzdMLfS0p5gOzW,9,63.6,566443.0,76.0,False,0.195,3.41e-05,-8.972,6,0.00409,0.621,2021-05-07,17,0.0572,114.187,4,1
OIvsVuBom5V3fgWY,4,42.3,414431.0,91.5,True,0.413,0.0171,-2.886,6,5.03e-05,0.424,2023-08-29,33,0.0467,75.0,4,2
quLW3EJjYllDJlPf,5,25.9,633203.0,,True,0.29,2.99e-06,0.4439999999999999,6,0.000136,0.0372,2022-08-30,48,,110.038,4,1
u55FYF7qGCU2cb2z,9,46.3,684965.0,50.8,False,0.134,0.731,-8.926,5,0.699,0.259,2010-10-19,26,,141.959,3,12
3Jz2N4DSXYGUj32Y,0,74.1,320271.0,69.69999999999999,False,0.133,2.28e-05,-9.056,6,0.0664,0.774,1970-12-07,88,0.0277,116.109,4,13
d+wcGRMMGzLE0zFQ,9,17.7,420405.0,95.8,True,0.177,0.000374,-2.258,6,9.28e-05,0.209,2020-11-18,41,0.193,76.538,4,4
MFXIRcYSFQGSv5la,6,65.60000000000001,280005.0,18.6,False,0.111,0.963,,5,0.688,0.0379,2023-09-22,58,0.0822,132.837,1,4
46I9SOB6qdj9ZE2o,1,50.2,603845.0,91.2,False,0.106,0.000173,,6,2.55e-05,0.72,1991-09-26,80,0.0564,116.761,4,13
tHxhdJenchjRICIC,6,32.4,356885.0,93.8,True,0.0961,0.0321,-9.664,5,0.032,0.543,1994-05-23,77,0.102,168.131,4,20
jMk/oB0s+ajraY1L,9,54.900000000000006,509983.0,65.9,False,0.104,0.0957,-17.516,6,0.639,0.476,2023-10-11,54,0.0282,147.668,4,2
MAz8IanXUItgBO9F,1,57.9,291171.0,42.0,False,0.104,0.861,-10.072,6,0.776,0.641,2023-03-17,44,,162.717,4,1
ZeLJkMmnxmnhNeCK,4,37.0,353041.0,0.76,False,0.0864,0.91,-62.32599999999999,6,0.995,0.278,2015-01-01,67,0.0384,62.668,4,16
p+aZx3UTOr61l/P3,6,91.4,375817.0,64.3,False,0.0618,0.0,-2.724,5,0.0498,0.764,2022-11-11,70,0.134,105.033,4,13
b5FOWDndEo9k/IjN,2,12.8,603177.0,13.2,False,0.107,0.942,-30.340000000000003,6,0.744,0.0988,1986,59,0.0353,85.314,4,14
yGkAGlfQJZsc1hPY,5,81.69999999999999,361131.0,72.0,False,0.109,0.000726,-11.268,5,0.172,0.384,2022-03-03,63,0.0809,119.989,4,1
J2OawE1zI0BlqVTK,9,69.69999999999999,430191.0,83.2,False,0.269,0.00131,-9.528,6,0.168,0.979,1978-11-23,78,0.0298,125.926,4,10
qfqyvMaeH9TwDxbU,7,81.6,383817.0,37.5,False,0.0933,8.66e-06,-11.106000000000002,6,0.607,0.615,2005-01-01,72,0.0996,114.303,4,14
tNOvd4zjf8Cypws9,3,36.3,489875.0,91.6,False,0.0911,0.000173,-4.058,5,0.000207,0.0953,2023-08-30,46,0.138,133.077,4,3
mMSC9gBgR/cTzvCV,9,65.5,869797.0,34.8,False,0.116,0.866,-20.846,5,0.894,0.353,2023-09-15,31,0.0313,78.024,4,13
0pBQxMagcElKcZlp,2,61.1,309605.0,,False,0.0979,0.0527,-45.716,6,0.584,0.185,2018-07-17,39,0.135,140.026,4,2
L04eD6ECzbAMvWdl,7,64.7,473651.0,45.8,False,0.131,2.13e-05,-3.305999999999999,6,0.22,0.272,2020-05-01,69,0.0263,131.96,4,8
u392j0o0uwOOD+0/,0,67.80000000000001,514319.0,33.800000000000004,False,0.0815,0.0,-9.466,6,0.465,0.589,2022-04-23,31,0.0605,120.905,4,10
nE+MHRWxAkyAcBXl,9,30.9,390245.0,88.3,False,0.0849,0.00111,-2.6500000000000004,6,0.0673,0.312,2021-12-02,84,0.0808,159.488,4,1
h0P/FLg5aZnZMTPJ,6,13.0,773017.0,0.924,False,0.0849,0.909,-50.706,6,0.988,0.0369,2002-04-15,60,0.0448,77.307,4,13
nfET3JY2tJiB97jD,10,67.2,428885.0,70.19999999999999,False,0.151,0.545,-9.534,5,0.421,0.909,2023-09-08,54,0.0544,81.989,4,3
6Ed7DR8bOnce5P36,7,29.7,463519.0,94.7,False,0.349,0.744,-4.539999999999999,6,0.000259,0.304,2022-01-28,35,0.123,101.99,3,13
pFXi1iBh8uHVq9hl,0,66.2,335073.0,77.0,True,0.35,0.0,,6,0.0875,0.769,2022-10-10,71,0.0367,132.057,4,1
eP2+5j8+PIsRrLDW,11,44.1,411563.0,87.6,True,0.098,0.00287,-2.6420000000000003,6,0.00574,0.507,2023-04-28,55,0.224,160.904,4,20
Pfwm9XqyQC5Z+PYs,2,42.7,375551.0,51.8,False,0.271,0.00194,-15.566,6,0.839,0.647,1993-06-08,37,0.0389,78.425,4,46
0oeX2Jvg1W/WbuYP,8,76.6,483845.0,,False,0.155,0.0132,,5,0.257,0.582,2020-03-31,30,0.0595,142.035,4,2
1ujBthc8nKO0E33Z,4,74.3,289035.0,51.9,False,0.0502,0.55,-17.766,5,0.137,0.737,2019-11-08,41,0.0617,93.005,4,1
CaH3SAaOee1H4R7f,8,62.6,555337.0,41.7,False,0.111,0.000164,-11.432,6,0.18,0.209,2007-01-01,50,0.146,173.629,4,16
kJUub0wA9Wp/I5zO,0,70.6,290237.0,22.9,False,0.129,0.924,-14.928,6,0.792,0.353,2023-10-06,66,0.218,85.975,4,1
ycKgiJC1DndN81kY,8,36.4,480621.0,70.0,False,0.103,0.0,-6.773999999999999,6,0.0161,0.23,2023-10-27,0,0.0331,130.631,4,15
RhiJgm2FzYe6oCft,4,51.9,346085.0,77.9,False,0.286,8.13e-05,-13.318,6,0.573,0.888,1997-05-20,50,0.0648,113.487,4,20
6+bRaCQOBzygzL/Y,9,41.1,472057.0,65.2,False,0.0805,0.619,-6.59,5,0.00507,0.381,2010,29,0.0304,97.51,1,4
NHq4xGBBpIrmxptB,8,82.8,372351.0,62.1,True,0.0845,0.00233,-7.827999999999999,6,0.0164,0.436,2021-06-25,83,0.0565,128.986,4,14
uU3l4vKxhy/LuVXi,6,62.4,301845.0,65.5,True,0.0736,5.75e-06,-9.448,6,0.201,0.373,2023-09-06,38,0.13,90.517,4,1
36vlbajHUnXi3Fdp,11,47.7,367793.0,26.4,True,0.108,0.000321,-18.072,6,0.215,0.171,2016-05-27,67,0.0399,123.458,4,12
eX8kkaKFEgAm9I/9,4,61.4,354271.0,4.23,False,0.183,0.00293,-19.066,6,0.996,0.211,2015-05-08,36,0.0535,89.822,4,20
SYoosjWvj+riLFZv,5,,377459.0,64.9,False,0.114,9.17e-06,-8.152,6,0.0172,0.77,2023-04-21,59,0.0441,109.968,4,1
LdHMaX4IKwiVGIfu,11,62.8,360005.0,96.8,False,0.0657,0.651,-4.135999999999999,5,0.0101,0.709,2023-09-15,66,0.0441,127.973,4,1
aPjte0NELeJ88Zqb,2,41.1,545395.0,10.8,False,0.127,0.903,-40.466,5,0.909,0.0545,2023-04-17,26,0.041,132.068,4,8
2R6QgO0FCFB0HXon,2,45.3,453871.0,80.30000000000001,False,0.308,0.0674,-5.568,6,0.000338,0.568,2023-10-20,29,0.0296,157.207,4,2
Fozi9qGxP0+CWRhP,5,76.2,549125.0,67.0,False,0.0783,6.42e-06,-6.724,6,0.29,0.87,1979-05-23,55,0.0717,99.473,4,10
cEzZNDKhZG/Ilsfg,4,66.0,485925.0,52.3,False,0.142,0.0,-19.136,6,0.0238,0.794,1979,70,,126.342,4,10
3QANJrWDNuTTevpU,10,53.0,579033.0,,False,0.256,0.488,-4.311999999999999,5,0.0271,0.397,2023-08-25,47,0.37,205.545,4,1
rLvJCO5YWsT1rOdF,9,70.39999999999999,489711.0,62.0,True,0.144,0.0,-9.534,5,0.0686,0.383,2022-09-08,55,0.362,157.093,4,1
8Ty3iI5TTokhBatD,9,66.60000000000001,536857.0,85.5,False,0.0987,1.2e-06,-5.102,5,0.179,0.803,1991-03-12,87,0.0295,125.639,4,30
mxXa7lfOZc/JGen3,3,72.89999999999999,280523.0,29.1,False,0.14,0.926,-15.284,5,0.947,0.487,2022-06-10,39,0.0466,76.995,4,1
YQKwbUvABp8q7UJt,1,43.9,486961.0,,False,0.107,8.86e-06,-7.266,6,0.00504,0.24,2023-10-27,0,0.134,137.991,4,10
nGCVRvrGQDc+XQ5g,9,45.8,357959.0,80.80000000000001,False,0.321,0.0278,-8.808,5,7.31e-05,0.437,2023-08-11,31,,171.008,4,1
H833PxkC1uSOgqig,11,21.7,589709.0,,False,0.71,0.0447,-5.215999999999999,6,9.54e-06,0.153,2022-04-08,34,0.137,158.973,4,1
4m0U7C4zLpLHXwyD,10,82.5,240779.0,59.2,True,0.051,1.36e-06,-9.964,6,0.188,0.696,2023-09-06,60,0.13,145.962,4,1
pRFzE5sMkR3vjMsx,9,53.400000000000006,316221.0,98.6,False,0.359,0.0,-0.3319999999999998,6,0.000466,0.282,2023-10-27,0,0.0516,111.029,4,1
m9hHowYJb1213t5I,2,55.00000000000001,,82.39999999999999,False,0.366,0.000127,,6,0.448,0.777,1976-11-09,76,0.0334,114.512,4,10
MsNsRhU9t5ZCKgDd,4,,1105231.0,,True,0.0919,0.659,-4.465999999999999,5,0.000202,0.0433,2022-10-14,58,0.083,135.13,4,10
HHv4b+0VSStwzUxX,0,63.1,522215.0,36.1,False,0.0933,2.17e-05,-9.55,6,0.869,0.415,2023-06-30,30,0.0481,107.728,4,14
ELgDqgAOwswTj17U,5,48.7,866725.0,33.2,False,0.0685,0.0013,-25.916,5,0.126,0.506,1998,50,0.0442,120.328,3,10
rEcSY4EWFoaD+0yi,11,52.0,525091.0,46.6,False,0.092,0.0,,5,0.207,0.244,2023-09-29,28,0.0267,97.525,3,2
HaVkIjAPJosvV5VP,2,78.2,450853.0,81.5,False,0.497,0.274,-4.992000000000001,6,0.0454,0.666,2016-09-30,24,0.046,108.009,4,14
kVEZ5nKgrr+9EfZG,7,48.1,669491.0,,False,0.832,0.0114,-26.46,6,0.735,0.375,1975-09-12,78,0.0414,122.861,4,5
/LpBzxBizj1E0jJy,5,80.80000000000001,292413.0,54.7,False,0.0857,0.876,,6,0.388,0.505,2023-08-27,53,0.0608,80.039,4,2
3d1B3WIYlH0hwOJD,9,49.8,466817.0,46.8,False,0.103,0.0,-7.34,6,0.133,0.55,2022-08-04,58,0.0502,148.266,3,6
CIOVi/jsoTxkunFi,5,64.7,505497.0,78.7,False,0.105,0.00247,-9.952,6,0.00043,0.393,2019-06-14,46,0.0255,125.111,4,50
b4i31r3RV775/jMK,11,47.7,427991.0,61.0,False,0.107,0.0,-6.256,5,0.225,0.358,2018-10-12,77,0.144,79.882,4,16
bWVfnDAxiqkn2Hi+,4,59.9,376137.0,79.0,False,0.312,0.00181,-2.16,6,0.00257,0.961,1990-02-13,73,0.043,103.783,4,10
4Dl6eqmV3dm47Pej,8,44.9,451197.0,94.9,False,0.203,0.00217,-5.148,6,0.000342,0.52,2023-07-07,55,0.0744,115.002,4,1
+DJnTOkovusuMZHm,1,45.0,505497.0,35.2,False,0.249,3.8e-06,-18.466,5,0.649,0.408,2019-08-30,80,0.267,102.679,4,19
MyiMbejOFEXQtTpl,8,58.5,436061.0,63.8,True,0.107,0.0,-8.36,5,0.0742,0.382,2023-10-20,33,0.249,142.178,4,1
4cYVnZbdfHTU+18p,11,64.9,423755.0,,True,0.0626,0.328,1.2240000000000002,6,0.000744,0.208,2014-08-15,53,0.112,127.964,4,1
rV9nEcStELHbKN/U,7,46.3,487959.0,91.7,True,0.0872,1.8e-05,-2.552,6,0.000266,,2022-07-21,68,0.13,160.028,4,1
OU1QgRiBlxlyvE/Q,2,,589205.0,79.80000000000001,False,0.113,0.0224,-19.886,5,0.0922,0.238,1983,47,0.0654,132.281,4,19
1vcCLheT6uFci8DL,9,71.8,525791.0,48.6,True,0.102,0.0342,-11.684,6,0.53,,1995-07-03,61,0.168,83.077,4,10
zc9gB1WZnWahsC6Y,4,53.900000000000006,333257.0,,False,0.115,0.9,-24.34,5,0.582,0.404,2016-12-03,45,0.0322,155.12,3,16
abBnBnYW8D+FOID+,1,83.1,548479.0,47.3,False,0.1,0.000686,-22.874,5,0.0416,0.743,2019-03-27,20,0.0711,109.312,4,10
HN0FAsYguFoOA5Rv,2,35.2,1252485.0,23.5,False,0.396,0.675,-27.47,6,0.894,0.329,2016-03-04,49,0.0398,109.16,1,16
vQtM5iddP28+8zNm,3,55.60000000000001,433765.0,86.4,False,0.209,0.0,-6.74,5,0.00958,0.4,2000-10-24,88,0.0584,,4,15
MaL/NXAF2knP6E10,1,44.1,345345.0,97.0,False,0.312,1.68e-06,0.7999999999999998,5,0.192,0.5,1982-04-14,63,0.0708,128.289,4,12
FDq5BFgaI8GsYoFr,2,30.3,759871.0,76.7,False,0.309,0.0399,-4.648,6,0.128,0.418,2018-05-23,21,0.0333,170.0,3,1
qL30Qkmj2a8wHLM1,0,80.4,370583.0,58.1,True,0.314,3.18e-05,-12.87,6,0.0435,0.751,2022-09-23,33,0.138,100.048,4,14
u8kLHQJwAnS5LrrW,6,64.1,275033.0,86.2,False,0.234,2.41e-05,-5.332000000000001,5,0.00393,0.64,2023-07-21,74,0.0686,139.948,4,1
qb0ZxvzxPghl4GS6,7,27.1,970041.0,62.4,False,0.0737,0.0032,-8.466,5,0.0301,0.242,2019-05-17,50,0.0309,74.611,4,2
Xp/e1t8TaAjYFhxK,6,58.6,465221.0,93.3,False,0.275,0.0016,-0.0300000000000002,5,9.89e-05,0.447,2023-04-21,50,0.0578,101.982,4,11
8umj35LKVemHoqpz,9,56.00000000000001,535925.0,59.5,False,0.132,6.47e-05,-4.0600000000000005,6,0.199,0.144,2006-01-01,84,0.0274,104.011,4,11
EFXT0B9lWw+e9xmx,10,76.7,376365.0,81.8,False,0.0732,0.00243,-7.448,5,0.0288,0.365,2020-10-30,57,0.0458,124.968,4,2
QlO76HiRwMQLsTyc,4,46.2,628751.0,,False,0.126,0.629,-24.972,6,0.673,0.405,1972-01-07,39,0.0545,168.166,3,6
aV7AQ5thj2TiI+wa,8,61.4,464457.0,15.2,False,0.0887,0.0,-33.128,6,0.704,0.445,1982-01-01,42,0.0635,136.026,4,10
h0fxZrzt1yzBkDqV,10,70.89999999999999,320005.0,54.8,True,0.133,1.59e-06,,6,0.65,0.543,2020-07-03,83,0.353,83.995,4,19
pLtjw+nvurDnGlsW,9,51.3,775253.0,81.0,False,0.113,0.00102,-7.992000000000001,5,0.0198,0.44,2022-02-14,21,0.0369,97.51,3,14
2sxdrmDQigSoFmL+,7,45.5,377713.0,,True,0.531,1.28e-06,-8.748,5,0.422,0.625,2023-10-18,26,0.4,80.198,4,3
B6qutDDIaHi5JEJj,3,52.8,522335.0,32.2,False,0.105,0.0234,-16.138,6,0.928,0.458,2023-10-03,60,0.0302,176.028,5,3
NzupTFKgOZb+eive,11,68.7,576081.0,80.30000000000001,False,0.158,0.869,,5,0.103,0.174,2021-08-27,45,0.0322,115.0,4,3
H/veFh73pKGzRG1i,9,54.50000000000001,330057.0,38.7,False,0.0942,0.0381,-17.74,6,0.722,0.487,2021-09-24,33,0.0299,79.11,4,41
faWkMhz1k4hk/hFe,2,55.2,378753.0,85.39999999999999,False,0.836,0.85,-7.778,6,0.00109,0.0331,2022-12-23,63,0.0612,128.024,4,19
LdeOMT19Yg4oi0Bl,5,37.0,581237.0,46.7,False,0.109,0.572,-13.026,6,0.0205,0.182,2017-06-09,90,0.0273,94.485,4,10
me7fzaesH6jVAZZ0,5,7.62,700255.0,2.18,False,0.084,0.857,-51.182,5,0.785,0.0758,2023-09-22,20,0.0558,81.039,1,1
tv86bcUK0g5Ysiw4,1,43.5,731657.0,98.7,False,0.268,0.0847,-4.334,5,0.000195,0.101,1990-09-26,70,0.16,103.16,4,12
3o9BMHIBxucqZO0t,8,,387685.0,32.0,False,0.0609,0.649,-14.95,6,0.907,,1951,58,0.0387,116.648,4,21
/tnv9wjlXkJeOgub,5,48.7,350937.0,34.9,False,0.235,0.000451,-15.158,6,0.803,0.648,1993-06-08,36,0.0275,73.546,4,46
6H1O0MUVhdBCMCbz,2,71.5,426191.0,83.3,False,0.164,0.0,-5.757999999999999,6,0.00631,0.612,1996-04-22,78,0.108,95.487,4,13
lHyxIqnNqA5ByqiF,10,60.1,479753.0,45.6,False,0.0853,1.71e-06,-12.098,5,0.0483,0.224,2021-08-20,30,0.0279,139.968,4,1
iRWDTZFbpQHQ7kfy,11,,520755.0,99.3,False,0.306,0.00105,-1.346,5,0.000467,0.039,2023-08-18,49,0.0945,109.968,4,10
O5NnsDjArJRx5OE4,8,75.5,388625.0,96.8,False,0.103,0.773,-5.564,6,0.00117,0.785,2022-09-02,65,0.0424,126.007,4,1
dSOW7D0oIyqascSR,11,62.1,334537.0,51.9,False,0.162,0.00246,-21.656,5,0.837,0.775,1976-02-03,50,0.102,117.005,4,14
FSr12sLOF5lX5vWP,0,48.7,465071.0,65.0,False,0.0933,0.0,-5.390000000000001,6,0.191,0.456,2020-10-23,80,0.0253,151.964,4,23
iCm3UPoYO05Y5q8h,2,53.0,417333.0,38.7,False,0.165,0.00128,,5,0.46,0.312,2023-08-18,56,0.0913,95.689,4,1
ijfX4S88tyxYXnN9,0,85.39999999999999,475311.0,65.8,True,0.128,0.000199,-11.632,5,0.0356,0.544,2023-03-31,50,0.0548,109.995,4,9
LJpE/H7AaSL4LexU,7,36.6,256489.0,,False,0.137,0.946,-41.156,6,0.995,0.318,2023-05-05,59,0.0497,94.229,4,5
TEzqFeDpPytiLev6,6,50.9,352005.0,95.5,False,0.346,0.0,-2.794,6,0.000109,0.322,2023-08-25,50,0.0675,102.041,4,13
pDlcRLCkRJg7+3Vr,0,60.6,296325.0,70.6,False,0.16,0.0,-14.329999999999998,6,0.362,0.819,1992-10-09,75,0.0379,174.533,4,10
it0BaOz0xN7UEYT6,7,65.9,316857.0,58.5,False,0.348,0.000213,,6,0.623,0.784,1963-08-06,73,0.0288,104.111,4,12
X+OwiE5WNS3+k/pM,8,73.9,345173.0,42.9,True,0.101,0.000114,-19.078,5,0.0028,0.797,2023-08-18,45,0.047,89.013,4,14
3UbVIoVb5Om2BVVF,8,82.1,391151.0,34.1,True,0.18,0.00746,-6.83,6,8.73e-05,0.344,2023-08-31,78,0.281,139.885,4,1
oeiFDnrf1ZuPFTHJ,6,74.6,398111.0,76.5,False,0.0936,0.0,-3.82,5,0.0112,0.737,2020-11-20,83,0.0993,114.044,4,8
AGL81kpgtLV2jppC,5,49.5,354433.0,22.1,False,0.109,7.06e-05,-21.532,5,0.925,0.517,1999-01-01,32,0.0406,95.426,4,3
TvFvO8bzXNOACFj2,2,46.6,498137.0,79.9,False,0.0852,0.0,-2.806,6,0.0314,0.2,2023-08-30,54,0.0372,129.895,4,1
JxSg+4xwX992m997,10,76.2,390005.0,48.0,True,0.0907,0.0,-8.19,5,0.611,0.598,2023-08-23,73,0.0471,127.95,4,1
K9PFSSX+gVnKln73,2,53.8,476623.0,44.1,False,0.104,0.00277,-17.264,6,0.549,0.303,2023-04-14,24,0.0296,115.061,4,7
NrvxANjcCfV1Ygpe,3,51.4,521605.0,24.3,False,0.0822,0.00054,-19.696,6,0.752,0.388,1995-01-01,65,0.0288,171.816,4,12
0WUnwF0VaKJbGIuD,10,29.9,489445.0,55.8,False,0.104,0.425,-14.78,5,0.076,0.351,2017-08-17,37,0.0396,125.79,4,9
A0cDrou4+NinnrgR,9,48.5,346777.0,38.1,False,0.0857,0.292,-26.678,5,0.824,,2020-11-27,19,,120.02,4,15
2XUJ7r+UlDLHbS7q,11,42.5,642085.0,85.2,False,0.0935,0.306,-6.214,6,0.0175,0.512,2000-10-17,77,0.046,101.968,4,15
fVEd5ehF+lISQ1BG,8,86.6,279277.0,57.3,False,0.0322,6.83e-06,-6.65,6,0.0574,0.939,2023-07-28,46,0.0459,110.077,4,1
EU/bM88nhLsGNNte,5,27.200000000000003,524271.0,74.7,False,0.16,4.03e-05,-4.720000000000001,5,0.000393,0.255,1994-10-28,70,0.0401,202.777,4,16
pCUOdo+DT/AddJuB,1,57.99999999999999,438725.0,87.7,True,0.322,0.0,-3.3859999999999992,5,0.00122,0.614,2011-07-08,63,0.0395,129.968,4,18
wzkNBEAtTdFzJ1Y5,0,57.3,497417.0,63.9,False,0.0923,0.633,-9.286,6,0.784,0.24,2011-06-28,48,0.0247,89.575,4,11
j4EkrzKzbqF1wrl9,3,71.6,500873.0,63.3,False,0.0757,0.00122,-11.318,6,0.061,0.445,2023-08-25,59,0.048,138.035,4,11
tY6AubGH9aekC1Zc,7,59.2,276169.0,17.2,False,0.109,0.946,-42.628,5,0.958,0.499,2022-08-05,35,0.0404,,4,1
Pq3vxg8SNi6E9bL3,5,64.8,381571.0,,False,0.293,8.05e-05,1.128,6,0.000648,0.606,2019-09-06,47,0.137,124.971,4,15
LtGU+qfAfDem6qMY,2,81.8,346055.0,51.0,True,0.211,0.0,-9.1,5,0.209,0.416,2023-06-30,70,0.408,129.057,4,26
U8spA5yGguxO2VJi,1,40.400000000000006,703285.0,66.4,True,0.11,0.00402,-8.396,6,0.542,0.0949,2014-01-01,85,0.0407,107.747,4,14
d19UYuaNczHiWJnU,8,78.60000000000001,288005.0,22.5,False,0.109,0.843,-26.844,6,0.209,0.354,2023-07-21,43,0.403,80.004,4,1
YCWRKgs6HVeV+i+0,2,84.7,366491.0,65.60000000000001,False,0.201,0.00019,-9.864,6,0.396,0.471,2023-04-13,41,0.0847,110.976,4,14
7Aq1gX1ctGPL8Bwd,2,55.2,274217.0,46.3,False,0.323,0.0,-18.136,6,0.608,0.909,1990,44,0.106,198.372,4,16
UKpnModTxgwNFOan,0,34.2,487449.0,98.7,False,0.143,0.0165,-2.646,5,9.25e-05,0.178,2022-04-29,36,0.109,164.936,4,5
OnbyfriNqwWytX/+,2,43.6,655391.0,53.3,False,0.332,0.0,,5,0.265,0.366,2005-01-01,63,0.0472,130.768,4,12
w2qWa33HRKJAJRr1,9,47.1,523629.0,95.6,False,0.624,0.62,-7.742000000000001,6,0.000596,0.715,2019-03-01,73,0.0403,169.798,4,38
v3mhMiNUmh6JPj3O,7,68.60000000000001,276745.0,6.550000000000001,False,0.111,0.905,-22.338,6,0.741,0.0684,2023-02-17,51,0.0449,118.011,4,1
WNw5G1NpnyJVmpUx,1,78.9,350485.0,49.4,False,0.144,0.000408,-22.404,6,0.0923,0.826,1973,62,0.0456,104.593,4,11
1KA9knOg3sX/Mbl1,1,,206807.0,6.7,False,0.104,0.914,-50.822,5,0.974,0.0388,2023-07-15,32,0.0431,63.931,3,16
z6TvX/zFeR1vrCQ2,6,78.8,453871.0,65.4,False,0.483,0.000238,-5.372,5,0.117,0.916,2023-08-31,29,0.115,110.036,4,7
wTTIF0OrLVKBX67N,8,55.1,408725.0,83.3,False,0.0632,2.77e-06,-5.433999999999999,6,0.0391,0.145,2013,73,0.03,129.885,5,36
hsukhJi8skqkl6sN,9,47.6,,44.0,False,0.0773,0.023,-11.396,5,0.732,0.161,2017-10-05,59,0.0371,149.389,3,12
5CQ5yOk52BfYvPuE,2,58.2,173885.0,48.7,True,0.311,0.0591,-12.888000000000002,6,0.214,,2023-10-09,32,,176.818,4,1
Fge1CulkbpQ814Ki,4,41.7,445455.0,84.0,False,0.278,0.58,-10.722,6,1.22e-05,0.255,1993,52,0.032,98.649,4,31
qAsplft7e1oQzlNp,10,37.6,338591.0,67.0,False,0.0718,2.52e-06,-13.546,6,0.0727,0.837,1969-08-21,62,0.0854,185.503,4,19
eGfH7g24QpdHbYLO,2,21.8,411225.0,94.9,False,0.356,0.00115,-0.0780000000000002,6,0.000159,0.529,2023-09-09,34,0.117,91.531,4,3
sNXC4l75gTlkVbsk,9,59.2,659471.0,76.7,False,0.127,0.00165,-0.5759999999999996,5,0.0021,0.328,1999-06-08,86,,96.483,4,18
TK1c1gKTdBSy2kG0,7,58.1,304697.0,22.5,False,0.335,0.0,-24.22,5,0.396,0.481,1959-07-01,55,0.0569,120.658,4,12
nCNFLs1uwR2lK4/7,4,49.3,437571.0,56.2,False,0.204,0.766,-11.222,5,0.286,0.589,2023-08-18,47,0.0259,130.097,4,8
eccUXkN+YBh/DDNp,1,71.1,381567.0,92.2,False,0.334,0.033,-3.6839999999999993,6,0.00363,0.432,2023-10-20,50,0.0887,128.035,4,1
+iiBXrfdHFUT2qek,11,69.1,469505.0,93.1,False,0.708,3.07e-06,-2.278,6,0.0394,0.471,2016-11-10,48,0.354,160.158,4,1
FBALQ50C8CpZQukP,0,72.1,554881.0,95.2,False,0.321,0.0149,-5.5600000000000005,6,0.0878,0.898,2022-11-11,34,0.0591,122.003,4,14
o3K6YGWKkd+tXwz9,2,51.3,476073.0,81.8,False,0.102,0.662,-5.144,6,0.52,0.733,2022-06-03,28,0.0346,78.011,4,1
SLcV9dWkrv7NbcXd,2,72.6,466781.0,62.4,False,0.0909,0.0294,-10.598,5,0.498,,2023-10-20,74,0.0277,114.99,4,1
PY19adv9GibrQO79,8,65.3,1422057.0,,False,0.174,0.932,-27.340000000000003,6,0.163,0.2,2018-05-04,42,0.0756,120.004,4,12
/voaLKDlOlqMcCJD,0,74.1,424509.0,64.4,False,0.0407,3.34e-06,-17.08,6,0.00707,0.895,2019-09-06,18,0.0649,120.009,4,14
IOF3Dssf1MAFgdt/,1,78.60000000000001,364223.0,90.6,False,0.0541,0.336,-8.742,6,0.0482,0.476,2023-06-09,56,0.0626,128.015,4,1
7fpPS4cWBZ7B7A40,10,61.7,623737.0,71.7,True,0.408,0.0,-10.716,5,0.00564,0.49,2007-09-11,84,0.153,103.992,4,14
sz1er1/8ewX9x/1+,9,44.2,,51.7,False,0.114,0.0,-10.614,6,0.0699,0.2,2021-09-24,69,0.0548,79.867,4,1
OWfRIMJnR89MjA+p,0,75.7,309337.0,19.6,False,0.14,0.0,-25.79,6,0.809,0.813,1957-08-05,62,0.0386,90.305,4,12
mXieXw7sJQWamS8l,3,40.8,343689.0,87.1,True,0.178,2.22e-06,-4.52,6,0.00628,0.829,2023-10-11,37,0.101,182.838,4,9
xyOcFJSItdabTC+W,0,72.0,369681.0,85.8,False,0.0932,0.692,-6.314,6,0.000307,0.565,2021-02-26,66,0.0314,124.001,4,1
tjDP6LS06Bg4XZh+,11,8.18,370913.0,16.400000000000002,False,0.111,0.936,-36.94,6,0.855,0.038,2023-09-01,46,0.0434,83.313,3,2
OezlOt1JPRuQAO4O,3,69.69999999999999,591657.0,92.5,False,0.095,0.0,-3.418,5,0.0614,0.678,2001,61,0.216,96.951,4,18
2uWOuKfpqTgNzvZ6,11,60.6,288109.0,5.609999999999999,False,0.0592,0.911,-52.91,5,0.947,,2022-10-09,37,0.0643,120.037,4,1
G3jpJhuTPfi/bWV+,9,61.2,433553.0,80.2,False,0.422,2.33e-05,-5.174,5,0.00693,0.775,2023-09-08,74,0.0743,118.036,4,1
S7SiQPZcrAPXNEEL,2,50.2,340017.0,1.65,False,0.0668,0.953,-47.12,5,0.995,0.0829,2023-06-30,46,0.065,133.864,4,1
